date,asof_date,ticker,action,action_expected,triggered_rule,flag_mismatch,rule_thresholds,drawdown_20d,drawdown_60d,var_95,cvar_95,vol_ratio,below_sma_100,below_sma_200,beta,ibov_vol_60d
2024-04-12,2024-04-11,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.015026261656788775,0.015026261656788775,0.0279021881142346,0.038682058215470036,0.9333625687117669,False,False,,
2024-04-15,2024-04-12,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.03456042975449258,0.03456042975449258,0.0279021881142346,0.038682058215470036,0.9219345227947926,False,False,,
2024-04-16,2024-04-15,ITSA4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0931965787334863,0.10405160884853792,0.01918453040940308,0.024004892819026964,1.088245965886114,True,False,,
2024-04-16,2024-04-15,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.02554461687266274,0.02554461687266274,0.0279021881142346,0.038682058215470036,0.9252155094367123,False,False,,
2024-04-17,2024-04-16,ITSA4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.10624409788971001,0.11694294066575739,0.01918453040940308,0.024004892819026964,1.106552993225815,True,False,,
2024-04-17,2024-04-16,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.03681438297494999,0.03681438297494999,0.0279021881142346,0.038682058215470036,0.916538312784948,False,False,,
2024-04-18,2024-04-17,ITSA4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.1099719871695507,0.12062620467241392,0.01918453040940308,0.024004892819026964,1.110886544253927,True,False,,
2024-04-18,2024-04-17,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.03230647653403507,0.03230647653403507,0.0279021881142346,0.038682058215470036,0.9194929819254413,False,False,,
2024-04-19,2024-04-18,ITSA4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.09829862826247049,0.12154697457103891,0.01918453040940308,0.024004892819026964,1.1028265761053806,True,False,,
2024-04-19,2024-04-18,BPAC11.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.12764821719938413,0.15242319244431546,0.025608410400005572,0.030196029159006314,0.7963067760960489,True,True,,
2024-04-19,2024-04-18,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.01878285035755123,0.01878285035755123,0.0279021881142346,0.038682058215470036,0.9198253500001328,False,False,,
2024-04-22,2024-04-19,CMIG4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.015026261656788775,0.015026261656788775,0.0279021881142346,0.038682058215470036,0.9173563705091198,False,False,,
2024-04-23,2024-04-22,ELET3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.11171344907788261,0.1522717183349661,0.02518361113092892,0.03455321349290404,0.8940090176373587,True,True,,
2024-04-23,2024-04-22,B3SA3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.09039546848460545,0.160833938818279,0.030910427589124777,0.03829047853724369,0.7900016206971054,True,True,,
2024-04-26,2024-04-25,EQTL3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.08909639389793111,0.1686701900002342,0.019946645632143302,0.02693407108972048,0.9965013839999098,True,True,,
2024-04-29,2024-04-26,BBDC4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.05642419589079828,0.16385543400740488,0.022045440712323082,0.04041531906054011,1.3521111550240423,True,True,,
2024-04-29,2024-04-26,BEEF3.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.10771467007934932,0.15096948856307368,0.033534175973246906,0.0636375197227122,0.7567656693262179,True,True,,
2024-04-30,2024-04-29,BBDC4.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.04418760141703948,0.15301204237852806,0.022045440712323082,0.04041531906054011,1.3578100594347573,True,True,,
2024-04-30,2024-04-29,BEEF3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.1018922592322824,0.14542932748060833,0.033534175973246906,0.0636375197227122,0.7578587495954304,True,True,,
2024-04-30,2024-04-29,COGN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.0425531526343631,0.21875003104408464,0.0419727721319826,0.062370481664647356,1.2199867636709676,True,True,,
2024-05-06,2024-05-03,BPAC11.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.027800773061539608,0.07972905909669603,0.02506388643703128,0.02977842948671687,0.9088665154462126,True,False,,
2024-05-06,2024-05-03,GGBR4.SA,BUY,BUY,WEEKLY_BUY,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0,0.0,0.029796710550927235,0.03873124690156239,1.0795130673807218,False,False,,
2024-05-07,2024-05-06,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0010173172898729765,0.0010173172898729765,0.029373980211339388,0.03873124690156239,1.0788471448027261,False,False,,
2024-05-07,2024-05-06,LREN3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.0775013777395751,0.0875286100929098,0.044436011388739496,0.053811018788417035,0.9270453646287494,True,False,,
2024-05-08,2024-05-07,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.017802664505910393,0.017802664505910393,0.029373980211339388,0.03873124690156239,1.0862533473707234,False,True,,
2024-05-09,2024-05-08,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.010681540493516328,0.010681540493516328,0.028565142971480145,0.0377880299724895,1.0873814760290543,False,False,,
2024-05-10,2024-05-09,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.059739542145600955,0.12674204179696624,0.02506388643703128,0.030131044350395684,0.9216012593107306,True,True,,
2024-05-10,2024-05-09,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.01576802992616444,0.01576802992616444,0.028565142971480145,0.0377880299724895,1.0947553062396516,False,True,,
2024-05-13,2024-05-10,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.05096260624612403,0.11859054605040897,0.02506388643703128,0.030131044350395684,0.9205211087022724,True,True,,
2024-05-13,2024-05-10,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.026449667436397317,0.026449667436397317,0.028565142971480145,0.0377880299724895,1.094156482644177,False,True,,
2024-05-14,2024-05-13,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.035390713782570415,0.10412829901610299,0.02506388643703128,0.030131044350395684,0.9279291941230171,True,True,,
2024-05-14,2024-05-13,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.017802664505910393,0.017802664505910393,0.028565142971480145,0.0377880299724895,1.0946633132279822,False,True,,
2024-05-14,2024-05-13,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.037703558798720116,0.1321483843584731,0.03166044338283831,0.03773718064872129,0.922919721039096,True,True,,
2024-05-15,2024-05-14,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.01783694998750396,0.08782540783057169,0.02506388643703128,0.030131044350395684,0.93719732928549,True,False,,
2024-05-15,2024-05-14,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.017802664505910393,0.017802664505910393,0.02657573562764403,0.03754160415530864,1.0881477242602302,False,False,,
2024-05-15,2024-05-14,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.017137944126616622,0.11360118709609335,0.03166044338283831,0.03773718064872129,0.9330180345579168,True,True,,
2024-05-16,2024-05-15,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0,0.06784112803500653,0.02506388643703128,0.030131044350395684,0.9464042256077966,True,False,,
2024-05-16,2024-05-15,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0,0.0,0.02657573562764403,0.03754160415530864,1.101356797741814,False,False,,
2024-05-16,2024-05-15,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.013710355301293276,0.11050999983564957,0.03166044338283831,0.03773718064872129,0.9351906026754865,True,True,,
2024-05-17,2024-05-16,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0,0.06337102089848312,0.02506388643703128,0.030131044350395684,0.9432508649875122,True,False,,
2024-05-17,2024-05-16,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0,0.0,0.02657573562764403,0.03754160415530864,1.1021470814651508,False,False,,
2024-05-17,2024-05-16,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.007712095287018328,0.09742790393087752,0.03166044338283831,0.03773718064872129,0.9255155786855915,True,True,,
2024-05-20,2024-05-17,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.016002237841562406,0.07324168376825124,0.02506388643703128,0.030131044350395684,0.9365921699485236,True,False,,
2024-05-20,2024-05-17,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.025423740900278102,0.025423740900278102,0.026671027238007204,0.03754160415530864,1.1077081614163098,False,False,,
2024-05-20,2024-05-17,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.021422450588311603,0.10989866374097523,0.03166044338283831,0.03773718064872129,0.9273891131516055,True,True,,
2024-05-21,2024-05-20,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.033127466046034004,0.07914445931564329,0.02506388643703128,0.030131044350395684,0.9414294069883188,True,False,,
2024-05-21,2024-05-20,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.03888329013274139,0.03888329013274139,0.02532844928991493,0.03612676697645106,1.1244411954065052,False,False,,
2024-05-21,2024-05-20,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.020565532951939858,0.10911922266994623,0.03166044338283831,0.03773718064872129,0.9256756842694817,True,True,,
2024-05-22,2024-05-21,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.04239186880439649,0.08796793532884828,0.02506388643703128,0.030131044350395684,0.9314810471758659,True,True,,
2024-05-22,2024-05-21,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.05533393482325222,0.05533393482325222,0.02532844928991493,0.03612676697645106,1.13699516213273,False,True,,
2024-05-22,2024-05-21,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.02227936822468335,0.11067810481200424,0.03166044338283831,0.03773718064872129,0.9285884783494465,True,True,,
2024-05-23,2024-05-22,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.07046598531159454,0.11470590215240717,0.025608410400005572,0.03044357892618888,0.9476998833432247,True,True,,
2024-05-23,2024-05-22,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.07477567497181048,0.07477567497181048,0.02532844928991493,0.03612676697645106,1.141498707128179,False,True,,
2024-05-23,2024-05-22,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.0522707500162215,0.1379578733136949,0.03166044338283831,0.03773718064872129,0.9452240829060787,True,True,,
2024-05-24,2024-05-23,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.08646822315315694,0.12994653508205578,0.025608410400005572,0.03044357892618888,0.9508238050075348,True,True,,
2024-05-24,2024-05-23,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.08025915981385567,0.08025915981385567,0.02532844928991493,0.03612676697645106,1.131601083392813,False,True,,
2024-05-24,2024-05-23,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.047986325274690045,0.1340608166217332,0.03166044338283831,0.03773718064872129,0.9327172463590172,True,True,,
2024-05-27,2024-05-24,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.09882090295664747,0.141711305762661,0.025608410400005572,0.03044357892618888,0.9550596963813681,True,True,,
2024-05-27,2024-05-24,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.06679961058139239,0.06679961058139239,0.02532844928991493,0.03612676697645106,1.1486095875655418,False,True,,
2024-05-27,2024-05-24,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.04541557236557481,0.13172249340864606,0.03166044338283831,0.03773718064872129,0.9307705558571556,True,True,,
2024-05-28,2024-05-27,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.09517123782432024,0.13823534151636863,0.025608410400005572,0.03044357892618888,0.9558832363437736,True,True,,
2024-05-28,2024-05-27,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.07726815943799581,0.07726815943799581,0.02532844928991493,0.03612676697645106,1.1512275940421595,False,True,,
2024-05-28,2024-05-27,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.048843161190898154,0.1341653162479327,0.03166044338283831,0.03773718064872129,0.9197100646705713,True,True,,
2024-05-29,2024-05-28,ABEV3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.08015874589711913,0.09735202376520713,0.021061750809108958,0.031547954235695445,0.8352628637767118,True,True,,
2024-05-29,2024-05-28,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.09489043668646513,0.13796790472967368,0.025608410400005572,0.03044357892618888,0.9540612353363624,True,True,,
2024-05-29,2024-05-28,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.07926222307669417,0.07926222307669417,0.02532844928991493,0.03612676697645106,1.1056506704666027,False,True,,
2024-05-29,2024-05-28,B3SA3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.05141391410001339,0.1365054634678753,0.03166044338283831,0.03773718064872129,0.9003791272382075,True,True,,
2024-05-31,2024-05-29,ABEV3.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.08571427706417878,0.10280371332847482,0.021061750809108958,0.031547954235695445,0.8356415300072744,True,True,,
2024-05-31,2024-05-29,BPAC11.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.10359345135762854,0.14625671116398653,0.025608410400005572,0.03044357892618888,0.9641250755200984,True,True,,
2024-05-31,2024-05-29,GGBR4.SA,SELL,REDUCE,SOFT_STOP,False,"{""any_of"": [{""metric"": ""drawdown_20d"", ""op"": "">="", ""value"": 0.08}, {""metric"": ""var_95_1d_252d"", ""op"": "">="", ""value"": 0.025}], ""action"": ""REDUCE""}",0.09072780375264677,0.09072780375264677,0.02532844928991493,0.03612676697645106,1.0956881096835183,True,True,,
2024-05-31,2024-05-29,B3SA3.SA,SELL,ZERO,HARD_STOP,False,"{""any_of"": [{""metric"": ""drawdown_60d"", ""op"": "">="", ""value"": 0.15}, {""metric"": ""cvar_95_1d_252d"", ""op"": "">="", ""value"": 0.04}], ""action"": ""ZERO""}",0.06769494059025816,0.1513260239129749,0.03166044338283831,0.03773718064872129,0.9066244209191909,True,True,,
