timestamp_or_date,event_type,scope,ticker,signal_type,action,qty,price,notional,cash_before,cash_after,reason_code,reason_detail
2023-03-30,SKIP,TICKER,ITUB4.SA,SOFT,HOLD,0.0,,,207107.21176229106,207107.21176229106,ONE_ACTION_PER_DAY,
2023-03-30,SKIP,TICKER,ITSA4.SA,SOFT,HOLD,0.0,,,207107.21176229106,207107.21176229106,ONE_ACTION_PER_DAY,
2023-03-31,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,250818.47820667946,,,
2023-03-31,ORDER,TICKER,ABEV3.SA,HARD,SELL,403.0,14.329999923706055,5774.98996925354,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,EQTL3.SA,HARD,SELL,255.0,26.92814064025879,6866.675863265991,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,TIMS3.SA,HARD,SELL,387.0,12.579999923706055,4868.459970474243,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,ELET3.SA,HARD,SELL,111.0,33.279998779296875,3694.079864501953,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,CMIG4.SA,HARD,SELL,752.0,8.800000190734863,6617.600143432617,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,RADL3.SA,HARD,SELL,231.0,23.509614944458008,5430.7210521698,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,ITUB4.SA,HARD,SELL,201.0,22.490909576416016,4520.672824859619,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,RAIL3.SA,HARD,SELL,246.0,18.850000381469727,4637.100093841553,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,ITSA4.SA,HARD,SELL,543.0,7.424380779266357,4031.438763141632,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,ORDER,TICKER,UGPA3.SA,HARD,SELL,447.0,13.960000038146973,6240.120017051697,250818.47820667946,250818.47820667946,,IBOV_BRAKE
2023-03-31,SKIP,TICKER,ITUB4.SA,SOFT,HOLD,0.0,,,250818.47820667946,250818.47820667946,ONE_ACTION_PER_DAY,
2023-04-03,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,326451.68846326054,,,
2023-04-03,ORDER,TICKER,ABEV3.SA,HARD,SELL,282.0,14.329999923706055,4041.0599784851074,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,EQTL3.SA,HARD,SELL,178.0,26.848234176635742,4778.985683441162,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,TIMS3.SA,HARD,SELL,271.0,12.34000015258789,3344.1400413513184,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,ELET3.SA,HARD,SELL,78.0,32.79999923706055,2558.3999404907227,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,CMIG4.SA,HARD,SELL,526.0,8.907691955566406,4685.44596862793,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,RADL3.SA,HARD,SELL,162.0,22.961538314819336,3719.7692070007324,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,ITUB4.SA,HARD,SELL,141.0,21.8454532623291,3080.2089099884033,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,RAIL3.SA,HARD,SELL,173.0,18.969999313354492,3281.809881210327,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,ITSA4.SA,HARD,SELL,381.0,7.306963920593262,2783.9532537460327,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,UGPA3.SA,HARD,SELL,313.0,13.970000267028809,4372.610083580017,326451.68846326054,326451.68846326054,,IBOV_BRAKE
2023-04-03,ORDER,TICKER,EQTL3.SA,,BUY,1118.0,26.848234176635742,30016.32580947876,326451.68846326054,296380.33816506754,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,CMIG4.SA,,BUY,3084.0,8.907691955566406,27471.321990966797,326451.68846326054,268857.80919111427,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,UGPA3.SA,,BUY,1827.0,13.970000267028809,25523.190487861633,326451.68846326054,243286.33391752085,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,ABEV3.SA,,BUY,1650.0,14.329999923706055,23644.49987411499,326451.68846326054,219596.3672935947,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,RADL3.SA,,BUY,953.0,22.961538314819336,21882.346014022827,326451.68846326054,197671.19776055083,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,ITSA4.SA,,BUY,2877.0,7.306963920593262,21022.135199546814,326451.68846326054,176607.5293582047,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,TIMS3.SA,,BUY,1464.0,12.34000015258789,18065.760223388672,326451.68846326054,158504.67049448093,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,RAIL3.SA,,BUY,858.0,18.969999313354492,16276.259410858154,326451.68846326054,142193.9966945065,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,ITUB4.SA,,BUY,678.0,21.8454532623291,14811.21731185913,326451.68846326054,127350.56255667958,,WEEKLY_BUY
2023-04-03,ORDER,TICKER,ELET3.SA,,BUY,418.0,32.79999923706055,13710.399681091309,326451.68846326054,113609.59727606663,,WEEKLY_BUY
2023-04-04,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,166112.4330502163,,,
2023-04-04,ORDER,TICKER,ABEV3.SA,HARD,SELL,693.0,14.430000305175781,9999.990211486816,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,EQTL3.SA,HARD,SELL,460.0,27.567384719848633,12680.996971130371,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,TIMS3.SA,HARD,SELL,629.0,12.760000228881836,8026.040143966675,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,ELET3.SA,HARD,SELL,180.0,33.34000015258789,6001.20002746582,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,CMIG4.SA,HARD,SELL,1293.0,8.976922988891602,11607.16142463684,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,RADL3.SA,HARD,SELL,399.0,23.55769157409668,9399.518938064575,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,ITUB4.SA,HARD,SELL,302.0,22.281818389892578,6729.109153747559,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,RAIL3.SA,HARD,SELL,378.0,19.209999084472656,7261.379653930664,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,ITSA4.SA,HARD,SELL,1129.0,7.361156940460205,8310.746185779572,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,ORDER,TICKER,UGPA3.SA,HARD,SELL,767.0,14.1899995803833,10883.729678153992,166112.4330502163,166112.4330502163,,IBOV_BRAKE
2023-04-04,SKIP,TICKER,TIMS3.SA,SOFT,HOLD,0.0,,,166112.4330502163,166112.4330502163,ONE_ACTION_PER_DAY,
2023-04-05,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,202603.84642371617,,,
2023-04-05,ORDER,TICKER,ABEV3.SA,HARD,SELL,485.0,14.399999618530273,6983.999814987183,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,EQTL3.SA,HARD,SELL,322.0,27.237775802612305,8770.563808441162,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,TIMS3.SA,HARD,SELL,440.0,12.779999732971191,5623.199882507324,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,ELET3.SA,HARD,SELL,126.0,32.84000015258789,4137.840019226074,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,CMIG4.SA,HARD,SELL,906.0,8.99230670928955,8147.029878616333,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,RADL3.SA,HARD,SELL,279.0,23.721153259277344,6618.201759338379,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,ITUB4.SA,HARD,SELL,211.0,22.263635635375977,4697.627119064331,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,RAIL3.SA,HARD,SELL,265.0,18.649999618530273,4942.2498989105225,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,ITSA4.SA,HARD,SELL,791.0,7.343092918395996,5808.386498451233,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,ORDER,TICKER,UGPA3.SA,HARD,SELL,537.0,14.3100004196167,7684.4702253341675,202603.84642371617,202603.84642371617,,IBOV_BRAKE
2023-04-05,SKIP,TICKER,TIMS3.SA,SOFT,HOLD,0.0,,,202603.84642371617,202603.84642371617,ONE_ACTION_PER_DAY,
2023-04-05,SKIP,TICKER,RADL3.SA,SOFT,HOLD,0.0,,,202603.84642371617,202603.84642371617,ONE_ACTION_PER_DAY,
2023-04-05,SKIP,TICKER,ITUB4.SA,SOFT,HOLD,0.0,,,202603.84642371617,202603.84642371617,ONE_ACTION_PER_DAY,
2023-04-06,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,293267.3690034965,,,
2023-04-06,ORDER,TICKER,ABEV3.SA,HARD,SELL,339.0,14.430000305175781,4891.77010345459,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,EQTL3.SA,HARD,SELL,225.0,27.647289276123047,6220.640087127686,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,TIMS3.SA,HARD,SELL,308.0,12.9399995803833,3985.5198707580566,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,ELET3.SA,HARD,SELL,88.0,32.720001220703125,2879.360107421875,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,CMIG4.SA,HARD,SELL,634.0,8.99230670928955,5701.122453689575,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,RADL3.SA,HARD,SELL,195.0,24.038461685180664,4687.5000286102295,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,ITUB4.SA,HARD,SELL,148.0,22.190908432006836,3284.2544479370117,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,RAIL3.SA,HARD,SELL,185.0,18.65999984741211,3452.0999717712402,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,ITSA4.SA,HARD,SELL,553.0,7.334060192108154,4055.7352862358093,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-06,ORDER,TICKER,UGPA3.SA,HARD,SELL,376.0,14.430000305175781,5425.680114746094,293267.3690034965,293267.3690034965,,IBOV_BRAKE
2023-04-10,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,356485.8175550159,,,
2023-04-10,ORDER,TICKER,ABEV3.SA,HARD,SELL,238.0,14.460000038146973,3441.4800090789795,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,EQTL3.SA,HARD,SELL,158.0,27.74717140197754,4384.053081512451,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,TIMS3.SA,HARD,SELL,216.0,13.039999961853027,2816.639991760254,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,ELET3.SA,HARD,SELL,62.0,33.29999923706055,2064.599952697754,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,CMIG4.SA,HARD,SELL,444.0,9.130768775939941,4054.061336517334,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,RADL3.SA,HARD,SELL,137.0,24.038461685180664,3293.269250869751,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,ITUB4.SA,HARD,SELL,103.0,22.42727279663086,2310.0090980529785,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,RAIL3.SA,HARD,SELL,130.0,18.59000015258789,2416.700019836426,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,ITSA4.SA,HARD,SELL,387.0,7.361156940460205,2848.7677359580994,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,UGPA3.SA,HARD,SELL,263.0,14.449999809265137,3800.349949836731,356485.8175550159,356485.8175550159,,IBOV_BRAKE
2023-04-10,ORDER,TICKER,EQTL3.SA,,BUY,1179.0,27.74717140197754,32713.91508293152,356485.8175550159,323712.83159946,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,CMIG4.SA,,BUY,3336.0,9.130768775939941,30460.244636535645,356485.8175550159,293196.89659596956,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,ITSA4.SA,,BUY,4059.0,7.361156940460205,29878.936021327972,356485.8175550159,263263.1421706096,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,UGPA3.SA,,BUY,1743.0,14.449999809265137,25186.349667549133,356485.8175550159,238029.01297855916,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,RADL3.SA,,BUY,980.0,24.038461685180664,23557.69245147705,356485.8175550159,214425.98398840489,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,ABEV3.SA,,BUY,1454.0,14.460000038146973,21024.8400554657,356485.8175550159,193359.606672856,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,TIMS3.SA,,BUY,1515.0,13.039999961853027,19755.599942207336,356485.8175550159,173564.37333073534,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,RAIL3.SA,,BUY,978.0,18.59000015258789,18181.020149230957,356485.8175550159,155346.08165128055,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,ITUB4.SA,,BUY,729.0,22.42727279663086,16349.481868743896,356485.8175550159,138962.07555973352,,WEEKLY_BUY
2023-04-10,ORDER,TICKER,ELET3.SA,,BUY,446.0,33.29999923706055,14851.799659729004,356485.8175550159,124077.99820051492,,WEEKLY_BUY
2023-04-11,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,168494.80514855945,,,
2023-04-11,ORDER,TICKER,ABEV3.SA,HARD,SELL,603.0,14.779999732971191,8912.339838981628,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,EQTL3.SA,HARD,SELL,464.0,28.026840209960938,13004.453857421875,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,TIMS3.SA,HARD,SELL,605.0,13.0,7865.0,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,ELET3.SA,HARD,SELL,177.0,34.25,6062.25,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,CMIG4.SA,HARD,SELL,1311.0,9.292306900024414,12182.214345932007,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,RADL3.SA,HARD,SELL,390.0,24.423076629638672,9524.999885559082,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,ITUB4.SA,HARD,SELL,291.0,23.154544830322266,6737.972545623779,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,RAIL3.SA,HARD,SELL,384.0,19.040000915527344,7311.3603515625,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,ITSA4.SA,HARD,SELL,1489.0,7.60502290725708,11323.879108905792,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-11,ORDER,TICKER,UGPA3.SA,HARD,SELL,707.0,14.729999542236328,10414.109676361084,168494.80514855945,168494.80514855945,,IBOV_BRAKE
2023-04-12,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,199777.59067904102,,,
2023-04-12,ORDER,TICKER,ABEV3.SA,HARD,SELL,422.0,14.760000228881836,6228.720096588135,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,EQTL3.SA,HARD,SELL,325.0,28.496286392211914,9261.293077468872,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,TIMS3.SA,HARD,SELL,424.0,13.149999618530273,5575.599838256836,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,ELET3.SA,HARD,SELL,124.0,35.13999938964844,4357.359924316406,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,CMIG4.SA,HARD,SELL,918.0,9.592307090759277,8805.737909317017,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,RADL3.SA,HARD,SELL,273.0,25.153846740722656,6867.000160217285,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,ITUB4.SA,HARD,SELL,204.0,23.30908966064453,4755.054290771484,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,RAIL3.SA,HARD,SELL,269.0,19.31999969482422,5197.079917907715,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,ITSA4.SA,HARD,SELL,1042.0,7.75856876373291,8084.428651809692,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-12,ORDER,TICKER,UGPA3.SA,HARD,SELL,495.0,14.890000343322754,7370.550169944763,199777.59067904102,199777.59067904102,,IBOV_BRAKE
2023-04-17,ORDER,TICKER,EQTL3.SA,,BUY,1050.0,28.406391143798828,29826.71070098877,359179.23222051654,329297.7814534763,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,RADL3.SA,,BUY,1317.0,24.788461685180664,32646.404039382935,359179.23222051654,296592.4078080343,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,ITSA4.SA,,BUY,3439.0,7.794696807861328,26805.962322235107,359179.23222051654,269736.2365423158,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,CMIG4.SA,,BUY,2430.0,9.561537742614746,23234.536714553833,359179.23222051654,246456.84802269013,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,UGPA3.SA,,BUY,1647.0,14.460000038146973,23815.620062828064,359179.23222051654,222595.50452976782,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,ABEV3.SA,,BUY,1550.0,14.75,22862.5,359179.23222051654,199688.7107797678,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,TIMS3.SA,,BUY,1526.0,13.770000457763672,21013.020698547363,359179.23222051654,178634.17055017262,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,RAIL3.SA,,BUY,985.0,19.700000762939453,19404.50075149536,359179.23222051654,159190.56304755004,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,ITUB4.SA,,BUY,754.0,23.600000381469727,17794.400287628174,359179.23222051654,141359.4711594904,,WEEKLY_BUY
2023-04-17,ORDER,TICKER,ELET3.SA,,BUY,487.0,33.63999938964844,16382.679702758789,359179.23222051654,124942.21743717749,,WEEKLY_BUY
2023-04-19,SIGNAL,TICKER,ELET3.SA,SOFT,REDUCE,,,,124942.21743717749,,,
2023-04-19,ORDER,TICKER,ELET3.SA,SOFT,SELL,194.0,33.720001220703125,6541.680236816406,124942.21743717749,124942.21743717749,,
2023-04-24,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,131464.08515363868,,,
2023-04-24,ORDER,TICKER,ABEV3.SA,HARD,SELL,760.0,14.34000015258789,10898.400115966797,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,EQTL3.SA,HARD,SELL,543.0,27.727195739746094,15055.867286682129,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,TIMS3.SA,HARD,SELL,754.0,13.720000267028809,10344.880201339722,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,ELET3.SA,HARD,SELL,175.0,34.380001068115234,6016.500186920166,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,CMIG4.SA,HARD,SELL,1371.0,9.623076438903809,13193.237797737122,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,RADL3.SA,HARD,SELL,586.0,25.048076629638672,14678.172904968262,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,ITUB4.SA,HARD,SELL,369.0,23.063636779785156,8510.481971740723,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,RAIL3.SA,HARD,SELL,484.0,19.75,9559.0,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,ITSA4.SA,HARD,SELL,1761.0,7.740505218505859,13631.029689788818,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,ORDER,TICKER,UGPA3.SA,HARD,SELL,840.0,14.59000015258789,12255.600128173828,131464.08515363868,131464.08515363868,,IBOV_BRAKE
2023-04-24,SKIP,TICKER,EQTL3.SA,SOFT,HOLD,0.0,,,131464.08515363868,131464.08515363868,ONE_ACTION_PER_DAY,
2023-04-24,SKIP,TICKER,ELET3.SA,SOFT,HOLD,0.0,,,131464.08515363868,131464.08515363868,ONE_ACTION_PER_DAY,
2023-04-24,ORDER,TICKER,EQTL3.SA,,BUY,168.0,27.727195739746094,4658.168884277344,131464.08515363868,126788.92901603492,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,UGPA3.SA,,BUY,738.0,14.59000015258789,10767.420112609863,131464.08515363868,115995.35777325614,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,RADL3.SA,,BUY,194.0,25.048076629638672,4859.326866149902,131464.08515363868,111118.74191680702,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,ITSA4.SA,,BUY,871.0,7.740505218505859,6741.9800453186035,131464.08515363868,104356.64890142044,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,CMIG4.SA,,BUY,741.0,9.623076438903809,7130.699641227722,131464.08515363868,97205.25321073088,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,ABEV3.SA,,BUY,740.0,14.34000015258789,10611.600112915039,131464.08515363868,86567.73569764647,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,TIMS3.SA,,BUY,750.0,13.720000267028809,10290.000200271606,131464.08515363868,76252.30049707445,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,RAIL3.SA,,BUY,513.0,19.75,10131.75,131464.08515363868,66095.35287207445,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,ITUB4.SA,,BUY,434.0,23.063636779785156,10009.618362426758,131464.08515363868,56060.72008210405,,WEEKLY_BUY
2023-04-24,ORDER,TICKER,ELET3.SA,,BUY,319.0,34.380001068115234,10967.22034072876,131464.08515363868,45067.0489108642,,WEEKLY_BUY
2023-04-25,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,45067.0489108642,,,
2023-04-25,ORDER,TICKER,ABEV3.SA,HARD,SELL,754.0,14.289999961853027,10774.659971237183,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,EQTL3.SA,HARD,SELL,430.0,27.577373504638672,11858.270606994629,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,TIMS3.SA,HARD,SELL,753.0,13.800000190734863,10391.400143623352,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,ELET3.SA,HARD,SELL,218.0,34.220001220703125,7459.960266113281,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,CMIG4.SA,HARD,SELL,1182.0,9.600000381469727,11347.200450897217,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,RADL3.SA,HARD,SELL,468.0,24.99038314819336,11695.499313354492,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,ITUB4.SA,HARD,SELL,388.0,23.27272605895996,9029.817710876465,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,RAIL3.SA,HARD,SELL,492.0,19.700000762939453,9692.400375366211,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,ITSA4.SA,HARD,SELL,1494.0,7.75856876373291,11591.301733016968,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-25,ORDER,TICKER,UGPA3.SA,HARD,SELL,810.0,14.470000267028809,11720.700216293335,45067.0489108642,45067.0489108642,,IBOV_BRAKE
2023-04-26,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,158939.0044387568,,,
2023-04-26,ORDER,TICKER,ABEV3.SA,HARD,SELL,528.0,14.210000038146973,7502.880020141602,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,EQTL3.SA,HARD,SELL,301.0,27.297704696655273,8216.609113693237,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,TIMS3.SA,HARD,SELL,527.0,13.890000343322754,7320.030180931091,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,ELET3.SA,HARD,SELL,153.0,34.02000045776367,5205.060070037842,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,CMIG4.SA,HARD,SELL,828.0,9.538460731506348,7897.845485687256,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,RADL3.SA,HARD,SELL,328.0,25.278846740722656,8291.461730957031,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,ITUB4.SA,HARD,SELL,272.0,23.03636360168457,6265.890899658203,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,RAIL3.SA,HARD,SELL,345.0,19.5,6727.5,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,ITSA4.SA,HARD,SELL,1046.0,7.659215927124023,8011.5398597717285,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-26,ORDER,TICKER,UGPA3.SA,HARD,SELL,567.0,14.15999984741211,8028.719913482666,158939.0044387568,158939.0044387568,,IBOV_BRAKE
2023-04-27,SIGNAL,IBOV,_BVSP,HARD,REDUCE_UNIFORM,,,,264241.87341034826,,,
2023-04-27,ORDER,TICKER,ABEV3.SA,HARD,SELL,369.0,14.15999984741211,5225.039943695068,264241.87341034826,264241.87341034826,,IBOV_BRAKE
2023-04-27,ORDER,TICKER,EQTL3.SA,HARD,SELL,211.0,27.167856216430664,5732.41766166687,264241.87341034826,264241.87341034826,,IBOV_BRAKE
2023-04-27,ORDER,TICKER,TIMS3.SA,HARD,SELL,369.0,14.0,5166.0,264241.87341034826,264241.87341034826,,IBOV_BRAKE
2023-04-27,ORDER,TICKER,ELET3.SA,HARD,SELL,107.0,34.13999938964844,3652.979934692383,264241.87341034826,264241.87341034826,,IBOV_BRAKE
