date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2023-10-02,BUY,ABEV3.SA,5987,13.1100,127.7344,2023-10-02,2023-10-02,WEEKLY_BUY
2023-10-02,BUY,BEEF3.SA,9694,8.0900,127.6367,2023-10-02,2023-10-02,WEEKLY_BUY
2023-10-03,SELL,BPAC11.SA,231,30.6300,20.6133,2023-10-05,2023-10-05,SOFT_STOP
2023-10-03,SELL,ABEV3.SA,5987,13.0900,127.5547,2023-10-05,2023-10-05,HARD_STOP
2023-10-03,SELL,BEEF3.SA,9694,8.2300,129.6724,2023-10-05,2023-10-05,HARD_STOP
2023-10-04,SELL,CMIG4.SA,834,9.3000,21.6343,2023-10-06,2023-10-06,SOFT_STOP
2023-10-04,SELL,BPAC11.SA,115,30.0800,15.1888,2023-10-06,2023-10-06,SOFT_STOP
2023-10-05,SELL,CMIG4.SA,417,9.3923,15.8749,2023-10-09,2023-10-09,SOFT_STOP
2023-10-05,SELL,BPAC11.SA,58,30.8300,12.6822,2023-10-09,2023-10-09,SOFT_STOP
2023-10-06,SELL,CMIG4.SA,209,9.3846,12.9421,2023-10-10,2023-10-10,SOFT_STOP
2023-10-06,SELL,BPAC11.SA,29,30.8100,11.3402,2023-10-10,2023-10-10,SOFT_STOP
2023-10-09,SELL,CMIG4.SA,104,9.3231,11.4544,2023-10-11,2023-10-11,SOFT_STOP
2023-10-09,SELL,BPAC11.SA,14,30.9300,10.6495,2023-10-11,2023-10-11,SOFT_STOP
2023-10-09,BUY,BBDC4.SA,5991,14.4700,140.0347,2023-10-09,2023-10-09,WEEKLY_BUY
2023-10-09,BUY,ELET3.SA,2489,34.8000,139.9258,2023-10-09,2023-10-09,WEEKLY_BUY
2023-10-10,SELL,BPAC11.SA,7,30.6900,10.3222,2023-10-13,2023-10-13,SOFT_STOP
2023-10-10,SELL,BBDC4.SA,5991,14.3400,138.8664,2023-10-13,2023-10-13,HARD_STOP
2023-10-16,SELL,CMIG4.SA,52,9.3462,10.7290,2023-10-18,2023-10-18,SOFT_STOP
2023-10-16,BUY,B3SA3.SA,7617,11.6000,142.5358,2023-10-16,2023-10-16,WEEKLY_BUY
2023-10-17,SELL,CMIG4.SA,26,9.4077,10.3669,2023-10-19,2023-10-19,SOFT_STOP
2023-10-17,SELL,B3SA3.SA,7617,11.7400,144.1354,2023-10-19,2023-10-19,HARD_STOP
2023-10-18,SELL,CMIG4.SA,13,9.2385,10.1801,2023-10-20,2023-10-20,SOFT_STOP
2023-10-18,SELL,CPLE6.SA,1712,8.3100,31.3401,2023-10-20,2023-10-20,SOFT_STOP
2023-10-19,SELL,CMIG4.SA,7,8.9846,10.0943,2023-10-23,2023-10-23,SOFT_STOP
2023-10-19,SELL,RADL3.SA,6,26.3000,10.2367,2023-10-23,2023-10-23,SOFT_STOP
2023-10-19,SELL,CPLE6.SA,856,8.0900,20.3876,2023-10-23,2023-10-23,SOFT_STOP
2023-10-19,SELL,BPAC11.SA,4,29.3700,10.1762,2023-10-23,2023-10-23,SOFT_STOP
2023-10-19,SELL,ELET3.SA,2489,33.7700,136.0803,2023-10-23,2023-10-23,HARD_STOP
2023-10-20,SELL,CMIG4.SA,3,9.0615,10.0408,2023-10-24,2023-10-24,SOFT_STOP
2023-10-20,SELL,RADL3.SA,3,26.4000,10.1188,2023-10-24,2023-10-24,SOFT_STOP
2023-10-20,SELL,CPLE6.SA,428,8.3300,15.3479,2023-10-24,2023-10-24,SOFT_STOP
2023-10-20,SELL,BPAC11.SA,2,29.2600,10.0878,2023-10-24,2023-10-24,SOFT_STOP
2023-10-23,SELL,CMIG4.SA,2,9.0846,10.0273,2023-10-25,2023-10-25,SOFT_STOP
2023-10-23,SELL,RADL3.SA,1,26.0600,10.0391,2023-10-25,2023-10-25,SOFT_STOP
2023-10-23,SELL,CPLE6.SA,214,8.3500,12.6804,2023-10-25,2023-10-25,SOFT_STOP
2023-10-23,SELL,BPAC11.SA,1,29.2300,10.0438,2023-10-25,2023-10-25,SOFT_STOP
2023-10-23,BUY,ABEV3.SA,7569,12.4900,151.8052,2023-10-23,2023-10-23,WEEKLY_BUY
2023-10-23,BUY,BEEF3.SA,12715,7.4300,151.7087,2023-10-23,2023-10-23,WEEKLY_BUY
2023-10-24,SELL,CMIG4.SA,1,9.1615,10.0137,2023-10-26,2023-10-26,SOFT_STOP
2023-10-24,SELL,CPLE6.SA,107,8.3700,11.3434,2023-10-26,2023-10-26,SOFT_STOP
2023-10-24,SELL,ABEV3.SA,7569,12.4800,151.6917,2023-10-26,2023-10-26,HARD_STOP
2023-10-24,SELL,BEEF3.SA,12715,7.3800,150.7551,2023-10-26,2023-10-26,HARD_STOP
2023-10-25,SELL,RADL3.SA,1,26.3700,10.0396,2023-10-27,2023-10-27,SOFT_STOP
2023-10-26,SELL,CPLE6.SA,54,8.2900,10.6715,2023-10-30,2023-10-30,SOFT_STOP
2023-10-30,BUY,BBDC4.SA,6716,14.3500,154.5619,2023-10-30,2023-10-30,WEEKLY_BUY
2023-10-30,BUY,COGN3.SA,39313,2.4500,154.4753,2023-10-30,2023-10-30,WEEKLY_BUY
2023-10-31,SELL,COGN3.SA,39313,2.3800,150.3474,2023-11-03,2023-11-03,HARD_STOP
2023-11-06,BUY,B3SA3.SA,7763,12.2100,152.1793,2023-11-06,2023-11-06,WEEKLY_BUY
2023-11-07,SELL,B3SA3.SA,7763,12.2400,152.5287,2023-11-09,2023-11-09,HARD_STOP
2023-11-13,BUY,ABEV3.SA,7097,13.3500,152.1174,2023-11-13,2023-11-13,WEEKLY_BUY
2023-11-23,SELL,CMIG4.SA,1,8.7308,10.0131,2023-11-27,2023-11-27,HARD_STOP
2023-11-27,BUY,B3SA3.SA,3661,12.9200,80.9502,2023-11-27,2023-11-27,WEEKLY_BUY
2023-12-12,SELL,AURE3.SA,10432,13.3000,218.1184,2023-12-14,2023-12-14,HARD_STOP
2023-12-18,BUY,BEEF3.SA,12810,7.2500,149.3088,2023-12-18,2023-12-18,WEEKLY_BUY
2024-01-04,SELL,ABEV3.SA,3548,13.6000,82.3792,2024-01-08,2024-01-08,SOFT_STOP
2024-01-05,SELL,BEEF3.SA,12810,7.1000,146.4265,2024-01-09,2024-01-09,HARD_STOP
2024-01-08,BUY,AURE3.SA,5218,13.5000,115.6645,2024-01-08,2024-01-08,WEEKLY_BUY
2024-01-09,SELL,AURE3.SA,2609,13.5200,62.9105,2024-01-11,2024-01-11,SOFT_STOP
2024-01-10,SELL,AURE3.SA,1304,13.4700,36.3473,2024-01-12,2024-01-12,SOFT_STOP
2024-01-12,SELL,ABEV3.SA,1774,13.5600,46.0832,2024-01-16,2024-01-16,SOFT_STOP
2024-01-12,SELL,AURE3.SA,1305,13.3500,36.1326,2024-01-16,2024-01-16,HARD_STOP
2024-01-15,BUY,CMIG4.SA,11489,9.3077,170.4041,2024-01-15,2024-01-15,WEEKLY_BUY
2024-01-17,SELL,ABEV3.SA,887,13.3500,27.7622,2024-01-19,2024-01-19,SOFT_STOP
2024-01-18,SELL,ABEV3.SA,444,13.4300,18.9444,2024-01-22,2024-01-22,SOFT_STOP
2024-01-19,SELL,ABEV3.SA,222,13.3400,14.4422,2024-01-23,2024-01-23,SOFT_STOP
2024-01-19,SELL,CMIG4.SA,11489,8.9538,164.3061,2024-01-23,2024-01-23,HARD_STOP
2024-01-22,BUY,BEEF3.SA,12236,6.7800,134.4401,2024-01-22,2024-01-22,WEEKLY_BUY
2024-01-23,SELL,BEEF3.SA,12236,6.7500,133.8895,2024-01-25,2024-01-25,HARD_STOP
2024-01-24,SELL,BBDC4.SA,6716,15.3800,164.9381,2024-01-26,2024-01-26,HARD_STOP
2024-01-25,SELL,RADL3.SA,1,25.9900,10.0390,2024-01-29,2024-01-29,HARD_STOP
2024-01-29,BUY,AURE3.SA,7090,13.1900,150.2756,2024-01-29,2024-01-29,WEEKLY_BUY
2024-01-29,BUY,COGN3.SA,30849,3.0300,150.2087,2024-01-29,2024-01-29,WEEKLY_BUY
2024-01-29,BUY,ELET3.SA,2285,40.8600,150.0477,2024-01-29,2024-01-29,WEEKLY_BUY
2024-01-30,SELL,AURE3.SA,7090,13.0800,149.1058,2024-02-01,2024-02-01,HARD_STOP
2024-01-30,SELL,COGN3.SA,15424,2.9400,78.0198,2024-02-01,2024-02-01,SOFT_STOP
2024-01-31,SELL,B3SA3.SA,3661,13.0000,81.3895,2024-02-02,2024-02-02,HARD_STOP
2024-01-31,SELL,COGN3.SA,15425,2.8900,76.8674,2024-02-02,2024-02-02,HARD_STOP
2024-02-05,BUY,CMIG4.SA,9244,8.7385,131.1675,2024-02-05,2024-02-05,WEEKLY_BUY
2024-02-05,BUY,EQTL3.SA,2285,35.3300,131.0936,2024-02-05,2024-02-05,WEEKLY_BUY
2024-02-05,BUY,GGBR4.SA,4510,17.8917,131.0371,2024-02-05,2024-02-05,WEEKLY_BUY
2024-02-06,SELL,CMIG4.SA,9244,8.7462,131.2742,2024-02-08,2024-02-08,HARD_STOP
2024-02-06,SELL,GGBR4.SA,4510,17.7833,130.3042,2024-02-08,2024-02-08,HARD_STOP
2024-02-15,SELL,ABEV3.SA,222,12.9200,14.3024,2024-02-19,2024-02-19,HARD_STOP
2024-02-15,SELL,EQTL3.SA,1142,33.5900,67.5397,2024-02-19,2024-02-19,SOFT_STOP
2024-02-19,BUY,AURE3.SA,5415,13.0400,115.9174,2024-02-19,2024-02-19,WEEKLY_BUY
2024-02-19,BUY,B3SA3.SA,5545,12.7300,115.8818,2024-02-19,2024-02-19,WEEKLY_BUY
2024-02-19,BUY,BBDC4.SA,5232,13.4800,115.7910,2024-02-19,2024-02-19,WEEKLY_BUY
2024-02-20,SELL,AURE3.SA,5415,13.2700,117.7856,2024-02-22,2024-02-22,HARD_STOP
2024-02-20,SELL,B3SA3.SA,5545,12.6900,115.5491,2024-02-22,2024-02-22,HARD_STOP
2024-02-20,SELL,BBDC4.SA,5232,13.6500,117.1252,2024-02-22,2024-02-22,HARD_STOP
2024-02-23,SELL,EQTL3.SA,571,33.4900,38.6842,2024-02-27,2024-02-27,SOFT_STOP
2024-02-26,SELL,EQTL3.SA,286,33.6000,24.4144,2024-02-28,2024-02-28,SOFT_STOP
2024-02-26,BUY,BEEF3.SA,10911,6.5000,116.3822,2024-02-26,2024-02-26,WEEKLY_BUY
2024-02-26,BUY,CMIG4.SA,7944,8.9231,116.3274,2024-02-26,2024-02-26,WEEKLY_BUY
2024-02-26,BUY,COGN3.SA,30016,2.3600,116.2566,2024-02-26,2024-02-26,WEEKLY_BUY
2024-02-27,SELL,EQTL3.SA,143,33.5700,17.2008,2024-02-29,2024-02-29,SOFT_STOP
2024-02-27,SELL,BEEF3.SA,5455,6.6300,64.2500,2024-02-29,2024-02-29,SOFT_STOP
2024-02-27,SELL,COGN3.SA,30016,2.3800,117.1571,2024-02-29,2024-02-29,HARD_STOP
2024-03-04,BUY,ABEV3.SA,8504,12.4400,168.6846,2024-03-04,2024-03-04,WEEKLY_BUY
2024-03-05,SELL,ABEV3.SA,8504,12.4800,169.1949,2024-03-07,2024-03-07,HARD_STOP
2024-03-11,BUY,AURE3.SA,8707,12.1500,168.6851,2024-03-11,2024-03-11,WEEKLY_BUY
2024-03-12,SELL,AURE3.SA,4353,12.0300,88.5499,2024-03-14,2024-03-14,SOFT_STOP
2024-03-13,SELL,AURE3.SA,4354,11.8600,87.4577,2024-03-15,2024-03-15,HARD_STOP
2024-03-15,SELL,CMIG4.SA,3972,8.5385,60.8721,2024-03-19,2024-03-19,SOFT_STOP
2024-03-18,BUY,B3SA3.SA,8494,12.3300,167.0965,2024-03-18,2024-03-18,WEEKLY_BUY
2024-03-19,SELL,B3SA3.SA,8494,12.3600,167.4788,2024-03-21,2024-03-21,HARD_STOP
2024-03-25,BUY,ABEV3.SA,9800,12.4100,192.4270,2024-03-25,2024-03-25,WEEKLY_BUY
2024-03-26,SELL,ABEV3.SA,4900,12.2300,99.8905,2024-03-28,2024-03-28,SOFT_STOP
2024-03-27,SELL,BEEF3.SA,2728,6.5900,36.9663,2024-04-01,2024-04-01,SOFT_STOP
2024-03-27,SELL,ABEV3.SA,2450,12.4100,55.6067,2024-04-01,2024-04-01,SOFT_STOP
2024-03-28,SELL,BEEF3.SA,1364,6.7100,23.7287,2024-04-02,2024-04-02,SOFT_STOP
2024-04-01,SELL,CPLE6.SA,27,9.6200,10.3896,2024-04-03,2024-04-03,SOFT_STOP
2024-04-01,SELL,BEEF3.SA,682,6.7500,16.9053,2024-04-03,2024-04-03,SOFT_STOP
2024-04-02,SELL,CPLE6.SA,13,9.5500,10.1862,2024-04-04,2024-04-04,SOFT_STOP
2024-04-02,SELL,ELET3.SA,1142,40.9100,80.0788,2024-04-04,2024-04-04,SOFT_STOP
2024-04-03,SELL,CPLE6.SA,7,9.5800,10.1006,2024-04-05,2024-04-05,SOFT_STOP
2024-04-03,SELL,ELET3.SA,571,40.7600,44.9109,2024-04-05,2024-04-05,SOFT_STOP
2024-04-04,SELL,ELET3.SA,286,40.8900,27.5418,2024-04-08,2024-04-08,SOFT_STOP
2024-04-04,SELL,BEEF3.SA,341,6.7600,13.4577,2024-04-08,2024-04-08,SOFT_STOP
2024-04-05,SELL,ELET3.SA,143,41.0900,18.8138,2024-04-09,2024-04-09,SOFT_STOP
2024-04-05,SELL,BEEF3.SA,170,6.7100,11.7111,2024-04-09,2024-04-09,SOFT_STOP
2024-04-08,SELL,ELET3.SA,71,40.9400,14.3601,2024-04-10,2024-04-10,SOFT_STOP
2024-04-08,SELL,EQTL3.SA,71,31.8900,13.3963,2024-04-10,2024-04-10,SOFT_STOP
2024-04-08,SELL,BEEF3.SA,85,6.6200,10.8440,2024-04-10,2024-04-10,SOFT_STOP
2024-04-09,SELL,BEEF3.SA,43,6.6000,10.4257,2024-04-11,2024-04-11,SOFT_STOP
2024-04-10,SELL,BEEF3.SA,21,6.5600,10.2066,2024-04-12,2024-04-12,SOFT_STOP
2024-04-11,SELL,ELET3.SA,36,40.7200,12.1989,2024-04-15,2024-04-15,SOFT_STOP
2024-04-11,SELL,BEEF3.SA,11,6.4600,10.1066,2024-04-15,2024-04-15,SOFT_STOP
2024-04-12,SELL,CPLE6.SA,3,9.2200,10.0415,2024-04-16,2024-04-16,SOFT_STOP
2024-04-12,SELL,ELET3.SA,36,38.8400,12.0974,2024-04-16,2024-04-16,HARD_STOP
2024-04-12,SELL,EQTL3.SA,36,31.8200,11.7183,2024-04-16,2024-04-16,SOFT_STOP
2024-04-12,SELL,BEEF3.SA,5,6.5000,10.0488,2024-04-16,2024-04-16,SOFT_STOP
2024-04-15,SELL,CPLE6.SA,2,9.2200,10.0277,2024-04-17,2024-04-17,SOFT_STOP
2024-04-15,SELL,ITUB4.SA,33,29.5091,11.4607,2024-04-17,2024-04-17,SOFT_STOP
2024-04-15,SELL,EQTL3.SA,18,31.6400,10.8543,2024-04-17,2024-04-17,SOFT_STOP
2024-04-15,SELL,BEEF3.SA,3,6.4100,10.0288,2024-04-17,2024-04-17,SOFT_STOP
2024-04-15,BUY,AURE3.SA,14338,11.9300,266.5785,2024-04-15,2024-04-15,WEEKLY_BUY
2024-04-16,SELL,CPLE6.SA,1,9.2200,10.0138,2024-04-18,2024-04-18,SOFT_STOP
2024-04-16,SELL,ITUB4.SA,16,29.0091,10.6962,2024-04-18,2024-04-18,SOFT_STOP
2024-04-16,SELL,BPAC11.SA,1,33.6400,10.0505,2024-04-18,2024-04-18,HARD_STOP
2024-04-16,SELL,EQTL3.SA,18,31.4900,10.8502,2024-04-18,2024-04-18,HARD_STOP
2024-04-16,SELL,BEEF3.SA,3,6.0400,10.0272,2024-04-18,2024-04-18,HARD_STOP
2024-04-17,SELL,ITUB4.SA,8,28.7909,10.3455,2024-04-19,2024-04-19,SOFT_STOP
2024-04-17,SELL,AURE3.SA,14338,11.6000,259.4812,2024-04-19,2024-04-19,HARD_STOP
2024-04-18,SELL,ITUB4.SA,4,28.8091,10.1729,2024-04-22,2024-04-22,SOFT_STOP
2024-04-19,SELL,ITUB4.SA,2,28.8455,10.0865,2024-04-23,2024-04-23,SOFT_STOP
2024-04-22,SELL,ITUB4.SA,1,28.6818,10.0430,2024-04-24,2024-04-24,SOFT_STOP
2024-04-22,BUY,B3SA3.SA,6123,11.1800,112.6827,2024-04-22,2024-04-22,WEEKLY_BUY
2024-04-22,BUY,BBDC4.SA,5017,13.6400,112.6478,2024-04-22,2024-04-22,WEEKLY_BUY
2024-04-22,BUY,COGN3.SA,34720,1.9700,112.5976,2024-04-22,2024-04-22,WEEKLY_BUY
2024-04-22,BUY,GGBR4.SA,3556,19.2200,112.5195,2024-04-22,2024-04-22,WEEKLY_BUY
2024-04-23,SELL,BBAS3.SA,1215,27.3900,59.9183,2024-04-25,2024-04-25,SOFT_STOP
2024-04-23,SELL,ITUB4.SA,1,28.6636,10.0430,2024-04-25,2024-04-25,SOFT_STOP
2024-04-23,SELL,B3SA3.SA,6123,11.2700,113.5093,2024-04-25,2024-04-25,HARD_STOP
2024-04-23,SELL,BBDC4.SA,5017,13.5800,112.1963,2024-04-25,2024-04-25,HARD_STOP
2024-04-23,SELL,COGN3.SA,34720,2.0000,114.1600,2024-04-25,2024-04-25,HARD_STOP
2024-04-25,SELL,CPLE6.SA,1,9.1100,10.0137,2024-04-29,2024-04-29,HARD_STOP
2024-04-25,SELL,GGBR4.SA,1778,18.3600,58.9661,2024-04-29,2024-04-29,SOFT_STOP
2024-04-26,SELL,BBAS3.SA,607,27.3800,34.9295,2024-04-30,2024-04-30,SOFT_STOP
2024-04-26,SELL,GGBR4.SA,889,18.2300,34.3097,2024-04-30,2024-04-30,SOFT_STOP
2024-04-29,SELL,BBAS3.SA,304,27.3800,22.4853,2024-05-02,2024-05-02,SOFT_STOP
2024-04-29,BUY,ELET3.SA,1805,37.7000,112.0728,2024-04-29,2024-04-29,WEEKLY_BUY
2024-04-29,BUY,ITSA4.SA,7373,9.2286,112.0634,2024-04-29,2024-04-29,WEEKLY_BUY
2024-04-29,BUY,LREN3.SA,4762,14.2818,112.0150,2024-04-29,2024-04-29,WEEKLY_BUY
2024-04-29,BUY,MGLU3.SA,4752,14.3000,111.9304,2024-04-29,2024-04-29,WEEKLY_BUY
2024-04-30,SELL,ELET3.SA,1805,37.6300,111.8832,2024-05-03,2024-05-03,HARD_STOP
2024-04-30,SELL,LREN3.SA,2381,14.2636,60.9426,2024-05-03,2024-05-03,SOFT_STOP
2024-04-30,SELL,MGLU3.SA,4752,14.5000,113.3560,2024-05-03,2024-05-03,HARD_STOP
2024-05-02,SELL,BBAS3.SA,152,27.4200,16.2518,2024-05-06,2024-05-06,SOFT_STOP
2024-05-02,SELL,GGBR4.SA,444,18.2600,22.1612,2024-05-06,2024-05-06,SOFT_STOP
2024-05-02,SELL,ITSA4.SA,3686,9.1048,60.3402,2024-05-06,2024-05-06,SOFT_STOP
2024-05-02,SELL,LREN3.SA,2381,13.9364,59.7737,2024-05-06,2024-05-06,HARD_STOP
2024-05-06,BUY,AURE3.SA,7668,11.6800,144.3434,2024-05-06,2024-05-06,WEEKLY_BUY
2024-05-06,BUY,BEEF3.SA,14346,6.2400,144.2786,2024-05-06,2024-05-06,WEEKLY_BUY
2024-05-06,BUY,BPAC11.SA,2532,35.3200,144.1454,2024-05-06,2024-05-06,WEEKLY_BUY
2024-05-07,SELL,AURE3.SA,7668,11.6500,143.9983,2024-05-09,2024-05-09,HARD_STOP
2024-05-07,SELL,BEEF3.SA,14346,6.0100,139.3292,2024-05-09,2024-05-09,HARD_STOP
2024-05-10,SELL,BPAC11.SA,2532,33.2100,136.1316,2024-05-14,2024-05-14,HARD_STOP
2024-05-13,BUY,B3SA3.SA,6046,10.9400,109.2149,2024-05-13,2024-05-13,WEEKLY_BUY
2024-05-13,BUY,BBDC4.SA,4944,13.3700,109.1519,2024-05-13,2024-05-13,WEEKLY_BUY
2024-05-13,BUY,COGN3.SA,31918,2.0700,109.1054,2024-05-13,2024-05-13,WEEKLY_BUY
2024-05-14,SELL,B3SA3.SA,6046,11.2300,111.8449,2024-05-16,2024-05-16,HARD_STOP
2024-05-14,SELL,COGN3.SA,31918,2.0300,107.1903,2024-05-16,2024-05-16,HARD_STOP
2024-05-20,BUY,CPLE6.SA,9825,9.5800,151.1852,2024-05-20,2024-05-20,WEEKLY_BUY
2024-05-20,BUY,ELET3.SA,2462,38.2000,151.0726,2024-05-20,2024-05-20,WEEKLY_BUY
2024-05-21,SELL,ELET3.SA,2462,36.8500,146.0870,2024-05-23,2024-05-23,HARD_STOP
2024-05-23,SELL,BBDC4.SA,2472,13.1000,58.5748,2024-05-27,2024-05-27,SOFT_STOP
2024-05-24,SELL,BBDC4.SA,2472,12.8800,57.7590,2024-05-28,2024-05-28,HARD_STOP
2024-05-27,BUY,AURE3.SA,5947,12.1500,118.3841,2024-05-27,2024-05-27,WEEKLY_BUY
2024-05-27,BUY,BEEF3.SA,11025,6.5500,118.3206,2024-05-27,2024-05-27,WEEKLY_BUY
2024-05-28,SELL,ABEV3.SA,1225,11.8100,31.7009,2024-05-31,2024-05-31,SOFT_STOP
2024-05-28,SELL,BEEF3.SA,5512,6.4800,63.5766,2024-05-31,2024-05-31,SOFT_STOP
2024-05-29,SELL,ABEV3.SA,612,11.5900,20.6396,2024-06-03,2024-06-03,SOFT_STOP
2024-05-29,SELL,BEEF3.SA,2756,6.4600,36.7056,2024-06-03,2024-06-03,SOFT_STOP
2024-05-31,SELL,ABEV3.SA,306,11.5200,15.2877,2024-06-04,2024-06-04,SOFT_STOP
2024-05-31,SELL,GGBR4.SA,222,18.2400,16.0739,2024-06-04,2024-06-04,SOFT_STOP
2024-05-31,SELL,BEEF3.SA,2757,6.3200,36.1364,2024-06-04,2024-06-04,HARD_STOP
2024-06-03,SELL,ABEV3.SA,153,11.5600,12.6530,2024-06-05,2024-06-05,SOFT_STOP
2024-06-03,SELL,GGBR4.SA,111,18.1100,13.0153,2024-06-05,2024-06-05,SOFT_STOP
2024-06-03,SELL,CPLE6.SA,4912,9.0800,76.9014,2024-06-05,2024-06-05,SOFT_STOP
2024-06-03,BUY,B3SA3.SA,8355,10.7000,144.0977,2024-06-03,2024-06-03,WEEKLY_BUY
2024-06-04,SELL,ABEV3.SA,77,11.5500,11.3340,2024-06-06,2024-06-06,SOFT_STOP
2024-06-04,SELL,GGBR4.SA,112,17.5900,12.9551,2024-06-06,2024-06-06,HARD_STOP
2024-06-04,SELL,B3SA3.SA,8355,10.6900,143.9724,2024-06-06,2024-06-06,HARD_STOP
2024-06-05,SELL,ABEV3.SA,38,11.6900,10.6663,2024-06-07,2024-06-07,SOFT_STOP
2024-06-06,SELL,ABEV3.SA,19,11.5700,10.3297,2024-06-10,2024-06-10,SOFT_STOP
2024-06-10,SELL,ABEV3.SA,10,11.5600,10.1734,2024-06-12,2024-06-12,SOFT_STOP
2024-06-10,SELL,ITSA4.SA,1843,9.2381,35.5387,2024-06-12,2024-06-12,SOFT_STOP
2024-06-10,BUY,BBDC4.SA,6566,12.9500,137.5445,2024-06-10,2024-06-10,WEEKLY_BUY
2024-06-10,BUY,BPAC11.SA,2600,32.6800,137.4520,2024-06-10,2024-06-10,WEEKLY_BUY
2024-06-11,SELL,ABEV3.SA,5,11.4600,10.0860,2024-06-13,2024-06-13,SOFT_STOP
2024-06-11,SELL,ITSA4.SA,922,9.1619,22.6709,2024-06-13,2024-06-13,SOFT_STOP
2024-06-11,SELL,BBDC4.SA,6566,12.8600,136.6581,2024-06-13,2024-06-13,HARD_STOP
2024-06-11,SELL,BPAC11.SA,2600,31.6000,133.2400,2024-06-13,2024-06-13,HARD_STOP
2024-06-12,SELL,ABEV3.SA,2,11.4000,10.0342,2024-06-14,2024-06-14,SOFT_STOP
2024-06-13,SELL,ABEV3.SA,1,11.2700,10.0169,2024-06-17,2024-06-17,SOFT_STOP
2024-06-13,SELL,ITSA4.SA,461,9.2095,16.3684,2024-06-17,2024-06-17,SOFT_STOP
2024-06-14,SELL,ABEV3.SA,2,11.0900,10.0333,2024-06-18,2024-06-18,HARD_STOP
2024-06-14,SELL,ITSA4.SA,230,9.1143,13.1444,2024-06-18,2024-06-18,SOFT_STOP
2024-06-17,SELL,ITSA4.SA,115,9.1143,11.5722,2024-06-19,2024-06-19,SOFT_STOP
2024-06-17,BUY,BEEF3.SA,11403,6.1600,115.3637,2024-06-17,2024-06-17,WEEKLY_BUY
2024-06-17,BUY,COGN3.SA,42042,1.6700,115.3152,2024-06-17,2024-06-17,WEEKLY_BUY
2024-06-17,BUY,ELET3.SA,1965,35.6900,115.1963,2024-06-17,2024-06-17,WEEKLY_BUY
2024-06-18,SELL,BEEF3.SA,11403,6.1000,114.3374,2024-06-20,2024-06-20,HARD_STOP
2024-06-18,SELL,COGN3.SA,42042,1.6200,112.1621,2024-06-20,2024-06-20,HARD_STOP
2024-06-18,SELL,ELET3.SA,1965,35.1400,113.5751,2024-06-20,2024-06-20,HARD_STOP
2024-06-19,SELL,BBAS3.SA,76,26.0800,12.9731,2024-06-21,2024-06-21,SOFT_STOP
2024-06-24,BUY,B3SA3.SA,6774,10.3900,115.5728,2024-06-24,2024-06-24,WEEKLY_BUY
2024-06-24,BUY,EQTL3.SA,2403,29.2700,115.5037,2024-06-24,2024-06-24,WEEKLY_BUY
2024-06-24,BUY,GGBR4.SA,3962,17.7400,115.4288,2024-06-24,2024-06-24,WEEKLY_BUY
2024-06-25,SELL,B3SA3.SA,6774,10.5100,116.7921,2024-06-27,2024-06-27,HARD_STOP
2024-07-01,BUY,ABEV3.SA,6190,11.4100,115.9418,2024-07-01,2024-07-01,WEEKLY_BUY
2024-08-05,SELL,GGBR4.SA,3962,17.3300,112.9922,2024-08-07,2024-08-07,HARD_STOP
2024-08-05,BUY,B3SA3.SA,3247,10.8600,62.8936,2024-08-05,2024-08-05,WEEKLY_BUY
2024-08-06,SELL,AURE3.SA,2973,11.6600,61.9978,2024-08-08,2024-08-08,SOFT_STOP
2024-08-07,SELL,AURE3.SA,1487,11.6100,35.8961,2024-08-09,2024-08-09,SOFT_STOP
2024-08-08,SELL,AURE3.SA,743,11.4600,22.7722,2024-08-12,2024-08-12,SOFT_STOP
2024-08-09,SELL,AURE3.SA,372,11.4500,16.3891,2024-08-13,2024-08-13,SOFT_STOP
2024-08-12,SELL,AURE3.SA,186,11.5400,13.2197,2024-08-14,2024-08-14,SOFT_STOP
2024-08-13,SELL,AURE3.SA,93,11.5600,11.6126,2024-08-15,2024-08-15,SOFT_STOP
2024-08-13,SELL,EQTL3.SA,1201,31.3045,66.3951,2024-08-15,2024-08-15,SOFT_STOP
2024-08-14,SELL,AURE3.SA,46,11.6200,10.8018,2024-08-16,2024-08-16,SOFT_STOP
2024-08-15,SELL,AURE3.SA,23,11.6400,10.4016,2024-08-19,2024-08-19,SOFT_STOP
2024-08-16,SELL,AURE3.SA,12,11.5800,10.2084,2024-08-20,2024-08-20,SOFT_STOP
2024-08-19,SELL,AURE3.SA,6,11.5300,10.1038,2024-08-21,2024-08-21,SOFT_STOP
2024-08-21,SELL,AURE3.SA,3,11.5400,10.0519,2024-08-23,2024-08-23,SOFT_STOP
2024-08-22,SELL,AURE3.SA,1,11.5300,10.0173,2024-08-26,2024-08-26,SOFT_STOP
2024-08-23,SELL,AURE3.SA,1,11.5400,10.0173,2024-08-27,2024-08-27,SOFT_STOP
2024-09-19,SELL,AURE3.SA,1,10.9900,10.0165,2024-09-23,2024-09-23,HARD_STOP
2024-09-23,BUY,BBDC4.SA,7120,14.7500,167.5300,2024-09-23,2024-09-23,WEEKLY_BUY
2024-09-24,SELL,BBAS3.SA,38,27.4000,11.5618,2024-09-26,2024-09-26,SOFT_STOP
