date,ticker,qty
2023-04-14,ABEV3.SA,4667
2023-04-14,CPLE6.SA,43
2023-04-17,AURE3.SA,1
2023-04-17,EQTL3.SA,1
2023-04-17,ITSA4.SA,13
2023-04-17,ITUB4.SA,1
2023-04-17,ABEV3.SA,4667
2023-04-17,CPLE6.SA,22
2023-04-17,B3SA3.SA,8355
2023-04-17,BBAS3.SA,4603
2023-04-17,BBDC4.SA,7244
2023-04-18,AURE3.SA,1
2023-04-18,EQTL3.SA,1
2023-04-18,ITSA4.SA,13
2023-04-18,ITUB4.SA,1
2023-04-18,ABEV3.SA,4667
2023-04-18,CPLE6.SA,11
2023-04-19,AURE3.SA,1
2023-04-19,EQTL3.SA,1
2023-04-19,ITSA4.SA,13
2023-04-19,ITUB4.SA,1
2023-04-19,ABEV3.SA,4667
2023-04-19,CPLE6.SA,6
2023-04-20,AURE3.SA,1
2023-04-20,EQTL3.SA,1
2023-04-20,ITSA4.SA,13
2023-04-20,ITUB4.SA,1
2023-04-20,ABEV3.SA,4667
2023-04-20,CPLE6.SA,3
2023-04-24,AURE3.SA,1
2023-04-24,EQTL3.SA,1
2023-04-24,ITSA4.SA,13
2023-04-24,ITUB4.SA,1
2023-04-24,ABEV3.SA,4667
2023-04-24,CPLE6.SA,2
2023-04-24,BEEF3.SA,11221
2023-04-24,ELET3.SA,2960
2023-04-24,GGBR4.SA,4628
2023-04-25,AURE3.SA,1
2023-04-25,EQTL3.SA,1
2023-04-25,ITSA4.SA,13
2023-04-25,ITUB4.SA,1
2023-04-25,ABEV3.SA,4667
2023-04-25,CPLE6.SA,1
2023-04-26,AURE3.SA,1
2023-04-26,EQTL3.SA,1
2023-04-26,ITSA4.SA,13
2023-04-26,ITUB4.SA,1
2023-04-26,ABEV3.SA,4667
2023-04-26,CPLE6.SA,1
2023-04-27,AURE3.SA,1
2023-04-27,EQTL3.SA,1
2023-04-27,ITSA4.SA,13
2023-04-27,ITUB4.SA,1
2023-04-27,ABEV3.SA,4667
2023-04-27,CPLE6.SA,1
2023-04-28,AURE3.SA,1
2023-04-28,EQTL3.SA,1
2023-04-28,ITSA4.SA,13
2023-04-28,ITUB4.SA,1
2023-04-28,ABEV3.SA,4667
2023-04-28,CPLE6.SA,1
2023-05-02,AURE3.SA,1
2023-05-02,EQTL3.SA,1
2023-05-02,ITSA4.SA,13
2023-05-02,ITUB4.SA,1
2023-05-02,ABEV3.SA,4667
2023-05-02,CPLE6.SA,1
2023-05-03,AURE3.SA,1
2023-05-03,EQTL3.SA,1
2023-05-03,ITSA4.SA,13
2023-05-03,ITUB4.SA,1
2023-05-03,ABEV3.SA,4667
2023-05-03,CPLE6.SA,1
2023-05-04,AURE3.SA,1
2023-05-04,EQTL3.SA,1
2023-05-04,ITSA4.SA,13
2023-05-04,ITUB4.SA,1
2023-05-04,ABEV3.SA,4667
2023-05-04,CPLE6.SA,1
2023-05-05,AURE3.SA,1
2023-05-05,EQTL3.SA,1
2023-05-05,ITSA4.SA,13
2023-05-05,ITUB4.SA,1
2023-05-05,ABEV3.SA,4667
2023-05-05,CPLE6.SA,1
2023-05-08,EQTL3.SA,1
2023-05-08,ITSA4.SA,13
2023-05-08,ITUB4.SA,1
2023-05-08,ABEV3.SA,4667
2023-05-08,CPLE6.SA,1
2023-05-08,B3SA3.SA,6308
2023-05-08,BBAS3.SA,3642
2023-05-08,BBDC4.SA,5330
2023-05-08,BPAC11.SA,3296
2023-05-09,EQTL3.SA,1
2023-05-09,ITSA4.SA,13
2023-05-09,ITUB4.SA,1
2023-05-09,ABEV3.SA,4667
2023-05-09,CPLE6.SA,1
2023-05-10,EQTL3.SA,1
2023-05-10,ITSA4.SA,13
2023-05-10,ITUB4.SA,1
2023-05-10,ABEV3.SA,4667
2023-05-10,CPLE6.SA,1
2023-05-11,EQTL3.SA,1
2023-05-11,ITSA4.SA,13
2023-05-11,ITUB4.SA,1
2023-05-11,ABEV3.SA,4667
2023-05-11,CPLE6.SA,1
2023-05-12,EQTL3.SA,1
2023-05-12,ITSA4.SA,13
2023-05-12,ITUB4.SA,1
2023-05-12,ABEV3.SA,4667
2023-05-12,CPLE6.SA,1
2023-05-15,EQTL3.SA,1
2023-05-15,ITSA4.SA,13
2023-05-15,ITUB4.SA,1
2023-05-15,ABEV3.SA,4667
2023-05-15,CPLE6.SA,1
2023-05-15,BEEF3.SA,8193
2023-05-15,CMIG4.SA,8460
2023-05-15,COGN3.SA,32849
2023-05-15,ELET3.SA,2240
2023-05-16,EQTL3.SA,1
2023-05-16,ITSA4.SA,13
2023-05-16,ITUB4.SA,1
2023-05-16,ABEV3.SA,4667
2023-05-16,CPLE6.SA,1
2023-05-16,CMIG4.SA,4230
2023-05-17,EQTL3.SA,1
2023-05-17,ITSA4.SA,13
2023-05-17,ITUB4.SA,1
2023-05-17,ABEV3.SA,4667
2023-05-17,CPLE6.SA,1
2023-05-17,CMIG4.SA,2115
2023-05-18,EQTL3.SA,1
2023-05-18,ITSA4.SA,13
2023-05-18,ITUB4.SA,1
2023-05-18,ABEV3.SA,4667
2023-05-18,CPLE6.SA,1
2023-05-18,CMIG4.SA,1058
2023-05-19,EQTL3.SA,1
2023-05-19,ITSA4.SA,13
2023-05-19,ITUB4.SA,1
2023-05-19,ABEV3.SA,4667
2023-05-19,CPLE6.SA,1
2023-05-19,CMIG4.SA,529
2023-05-22,EQTL3.SA,1
2023-05-22,ITSA4.SA,13
2023-05-22,ITUB4.SA,1
2023-05-22,ABEV3.SA,4667
2023-05-22,CPLE6.SA,1
2023-05-22,CMIG4.SA,265
2023-05-22,AURE3.SA,6925
2023-05-22,GGBR4.SA,4819
2023-05-22,LREN3.SA,5476
2023-05-23,EQTL3.SA,1
2023-05-23,ITSA4.SA,13
2023-05-23,ITUB4.SA,1
2023-05-23,ABEV3.SA,4667
2023-05-23,CPLE6.SA,1
2023-05-23,CMIG4.SA,133
2023-05-23,AURE3.SA,3463
2023-05-24,EQTL3.SA,1
2023-05-24,ITSA4.SA,13
2023-05-24,ITUB4.SA,1
2023-05-24,ABEV3.SA,4667
2023-05-24,CPLE6.SA,1
2023-05-24,CMIG4.SA,67
2023-05-24,AURE3.SA,1732
2023-05-25,EQTL3.SA,1
2023-05-25,ITSA4.SA,13
2023-05-25,ITUB4.SA,1
2023-05-25,ABEV3.SA,4667
2023-05-25,CPLE6.SA,1
2023-05-25,CMIG4.SA,34
2023-05-25,AURE3.SA,866
2023-05-26,EQTL3.SA,1
2023-05-26,ITSA4.SA,13
2023-05-26,ITUB4.SA,1
2023-05-26,ABEV3.SA,4667
2023-05-26,CPLE6.SA,1
2023-05-26,CMIG4.SA,17
2023-05-26,AURE3.SA,433
2023-05-29,EQTL3.SA,1
2023-05-29,ITSA4.SA,13
2023-05-29,ITUB4.SA,1
2023-05-29,ABEV3.SA,4667
2023-05-29,CPLE6.SA,1
2023-05-29,CMIG4.SA,9
2023-05-29,AURE3.SA,217
2023-05-29,B3SA3.SA,9424
2023-05-29,BBAS3.SA,5794
2023-05-30,EQTL3.SA,1
2023-05-30,ITSA4.SA,13
2023-05-30,ITUB4.SA,1
2023-05-30,ABEV3.SA,4667
2023-05-30,CPLE6.SA,1
2023-05-30,CMIG4.SA,5
2023-05-30,AURE3.SA,109
2023-05-31,EQTL3.SA,1
2023-05-31,ITSA4.SA,13
2023-05-31,ITUB4.SA,1
2023-05-31,ABEV3.SA,4667
2023-05-31,CPLE6.SA,1
2023-05-31,CMIG4.SA,3
2023-05-31,AURE3.SA,55
2023-06-01,EQTL3.SA,1
2023-06-01,ITSA4.SA,13
2023-06-01,ITUB4.SA,1
2023-06-01,ABEV3.SA,4667
2023-06-01,CPLE6.SA,1
2023-06-01,CMIG4.SA,2
2023-06-01,AURE3.SA,28
2023-06-02,EQTL3.SA,1
2023-06-02,ITSA4.SA,13
2023-06-02,ITUB4.SA,1
2023-06-02,ABEV3.SA,4667
2023-06-02,CPLE6.SA,1
2023-06-02,CMIG4.SA,1
2023-06-02,AURE3.SA,14
2023-06-05,EQTL3.SA,1
2023-06-05,ITSA4.SA,13
2023-06-05,ITUB4.SA,1
2023-06-05,ABEV3.SA,4667
2023-06-05,CPLE6.SA,1
2023-06-05,CMIG4.SA,1
2023-06-05,AURE3.SA,7
2023-06-05,BBDC4.SA,8365
2023-06-05,BEEF3.SA,12732
2023-06-06,EQTL3.SA,1
2023-06-06,ITSA4.SA,13
2023-06-06,ITUB4.SA,1
2023-06-06,ABEV3.SA,4667
2023-06-06,CPLE6.SA,1
2023-06-06,CMIG4.SA,1
2023-06-06,AURE3.SA,4
2023-06-07,EQTL3.SA,1
2023-06-07,ITSA4.SA,13
2023-06-07,ITUB4.SA,1
2023-06-07,ABEV3.SA,4667
2023-06-07,CPLE6.SA,1
2023-06-07,CMIG4.SA,1
2023-06-07,AURE3.SA,2
2023-06-09,EQTL3.SA,1
2023-06-09,ITSA4.SA,13
2023-06-09,ITUB4.SA,1
2023-06-09,ABEV3.SA,4667
2023-06-09,CPLE6.SA,1
2023-06-09,CMIG4.SA,1
2023-06-09,AURE3.SA,1
2023-06-12,EQTL3.SA,1
2023-06-12,ITSA4.SA,13
2023-06-12,ITUB4.SA,1
2023-06-12,ABEV3.SA,4667
2023-06-12,CPLE6.SA,1
2023-06-12,CMIG4.SA,1
2023-06-12,AURE3.SA,1
2023-06-12,BPAC11.SA,4593
2023-06-12,COGN3.SA,41856
2023-06-13,EQTL3.SA,1
2023-06-13,ITSA4.SA,13
2023-06-13,ITUB4.SA,1
2023-06-13,ABEV3.SA,4667
2023-06-13,CPLE6.SA,1
2023-06-13,CMIG4.SA,1
2023-06-13,AURE3.SA,1
2023-06-14,EQTL3.SA,1
2023-06-14,ITSA4.SA,13
2023-06-14,ITUB4.SA,1
2023-06-14,ABEV3.SA,4667
2023-06-14,CPLE6.SA,1
2023-06-14,CMIG4.SA,1
2023-06-14,AURE3.SA,1
2023-06-15,EQTL3.SA,1
2023-06-15,ITSA4.SA,13
2023-06-15,ITUB4.SA,1
2023-06-15,ABEV3.SA,4667
2023-06-15,CPLE6.SA,1
2023-06-15,CMIG4.SA,1
2023-06-15,AURE3.SA,1
2023-06-16,EQTL3.SA,1
2023-06-16,ITSA4.SA,13
2023-06-16,ITUB4.SA,1
2023-06-16,ABEV3.SA,4667
2023-06-16,CPLE6.SA,1
2023-06-16,CMIG4.SA,1
2023-06-16,AURE3.SA,1
2023-06-19,EQTL3.SA,1
2023-06-19,ITSA4.SA,13
2023-06-19,ITUB4.SA,1
2023-06-19,ABEV3.SA,4667
2023-06-19,CPLE6.SA,1
2023-06-19,CMIG4.SA,1
2023-06-19,AURE3.SA,1
2023-06-19,B3SA3.SA,9190
2023-06-19,BBAS3.SA,5426
2023-06-20,EQTL3.SA,1
2023-06-20,ITSA4.SA,13
2023-06-20,ITUB4.SA,1
2023-06-20,ABEV3.SA,4667
2023-06-20,CPLE6.SA,1
2023-06-20,CMIG4.SA,1
2023-06-20,AURE3.SA,1
2023-06-21,EQTL3.SA,1
2023-06-21,ITSA4.SA,13
2023-06-21,ITUB4.SA,1
2023-06-21,ABEV3.SA,4667
2023-06-21,CPLE6.SA,1
2023-06-21,CMIG4.SA,1
2023-06-21,AURE3.SA,1
2023-06-22,EQTL3.SA,1
2023-06-22,ITSA4.SA,13
2023-06-22,ITUB4.SA,1
2023-06-22,ABEV3.SA,4667
2023-06-22,CPLE6.SA,1
2023-06-22,CMIG4.SA,1
2023-06-22,AURE3.SA,1
2023-06-23,EQTL3.SA,1
2023-06-23,ITSA4.SA,13
2023-06-23,ITUB4.SA,1
2023-06-23,ABEV3.SA,4667
2023-06-23,CPLE6.SA,1
2023-06-23,CMIG4.SA,1
2023-06-23,AURE3.SA,1
2023-06-26,EQTL3.SA,1
2023-06-26,ITSA4.SA,13
2023-06-26,ITUB4.SA,1
2023-06-26,ABEV3.SA,4667
2023-06-26,CPLE6.SA,1
2023-06-26,CMIG4.SA,1
2023-06-26,AURE3.SA,1
2023-06-26,BBDC4.SA,8165
2023-06-26,BEEF3.SA,13285
2023-06-27,EQTL3.SA,1
2023-06-27,ITSA4.SA,13
2023-06-27,ITUB4.SA,1
2023-06-27,ABEV3.SA,4667
2023-06-27,CPLE6.SA,1
2023-06-27,CMIG4.SA,1
2023-06-27,AURE3.SA,1
2023-06-28,EQTL3.SA,1
2023-06-28,ITSA4.SA,13
2023-06-28,ITUB4.SA,1
2023-06-28,ABEV3.SA,4667
2023-06-28,CPLE6.SA,1
2023-06-28,CMIG4.SA,1
2023-06-28,AURE3.SA,1
2023-06-29,EQTL3.SA,1
2023-06-29,ITSA4.SA,13
2023-06-29,ITUB4.SA,1
2023-06-29,ABEV3.SA,4667
2023-06-29,CPLE6.SA,1
2023-06-29,CMIG4.SA,1
2023-06-29,AURE3.SA,1
2023-06-30,EQTL3.SA,1
2023-06-30,ITSA4.SA,13
2023-06-30,ITUB4.SA,1
2023-06-30,ABEV3.SA,4667
2023-06-30,CPLE6.SA,1
2023-06-30,CMIG4.SA,1
2023-06-30,AURE3.SA,1
2023-07-03,EQTL3.SA,1
2023-07-03,ITSA4.SA,13
2023-07-03,ITUB4.SA,1
2023-07-03,ABEV3.SA,4667
2023-07-03,CPLE6.SA,1
2023-07-03,CMIG4.SA,1
2023-07-03,AURE3.SA,1
2023-07-03,BPAC11.SA,4273
2023-07-03,COGN3.SA,41195
2023-07-04,EQTL3.SA,1
2023-07-04,ITSA4.SA,13
2023-07-04,ITUB4.SA,1
2023-07-04,ABEV3.SA,4667
2023-07-04,CPLE6.SA,1
2023-07-04,CMIG4.SA,1
